Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Industry,Business Description,Company Website,Started in,Number of Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Ashneer Investment Amount,Ashneer Investment Equity,Ashneer Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Amit Present,Ashneer Present,Guest Present,Ghazal Investment Amount,Ghazal Investment Equity,Ghazal Debt Amount,Ghazal Present,Vikas Investment Amount,Vikas Investment Equity,Vikas Debt Amount,Vikas Present,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Ritesh Present,Azhar Investment Amount,Azhar Investment Equity,Azhar Debt Amount,Azhar Present,Radhika Investment Amount,Radhika Investment Equity,Radhika Debt Amount,Radhika Present,Deepinder Investment Amount,Deepinder Investment Equity,Deepinder Debt Amount,Deepinder Present,Ronnie Investment Amount,Ronnie Investment Equity,Ronnie Debt Amount,Ronnie Present,Varun Investment Amount,Varun Investment Equity,Varun Debt Amount,Varun Present
2,Broomees,22,217,2-Jan-23,10-Mar-23,31-Jan-23,Making Big Businesses,Services,Helpers homemakers for your home,https://broomees.com/,,3,Middle,Delhi,Delhi,,,,,,,,,,80.0,2.0,4000.0,1,1.0,100.0,3.0,,,3333.333333,3.0,,,,33.33,1.0,,,,,,,,33.33,1.0,,33.33,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Ravel,22,218,2-Jan-23,10-Mar-23,31-Jan-23,Making Big Businesses,Beauty/Fashion,Custom Hair Products,https://www.ravelcare.com/,2021.0,1,Middle,Amaravati,Maharashtra,,40.0,,,,,,,,75.0,2.5,3000.0,1,1.0,75.0,10.0,,,750.0,1.0,,,,,,,,,,75.0,10.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,HoneyVeda,22,219,2-Jan-23,10-Mar-23,31-Jan-23,Making Big Businesses,Food,Honey in natural nutritious form,https://www.honeyveda.in/,,2,Middle,Ahmedabad,Gujarat,53.0,,20.0,,,,,,,75.0,7.5,1000.0,1,1.0,50.0,20.0,25.0,12.0,250.0,2.0,,,,,,,25.0,10.0,12.5,25.0,10.0,12.5,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,PadCare,23,220,2-Jan-23,10-Mar-23,1-Feb-23,Changing The World,Manufacturing,Menstrual hygiene disposal solution,https://www.padcarelabs.com/,,1,Young,Pune,Maharashtra,,14.0,,,,yes,,,,50.0,2.0,2500.0,1,1.0,100.0,4.0,,,2500.0,4.0,,,,25.0,1.0,,25.0,1.0,,25.0,1.0,,,,,25.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,SwadeshiBlessings,23,221,2-Jan-23,10-Mar-23,1-Feb-23,Changing The World,Furnishing/Household,Clay utensils and cookwares,https://www.swadeshiblessings.in/,2020.0,3,Middle,Udaipur,Rajasthan,120.0,28.0,60.0,,,,,,,50.0,5.0,1000.0,1,1.0,25.0,5.0,25.0,12.0,500.0,2.0,,,,12.5,2.5,12.5,12.5,2.5,12.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,OLL,23,222,2-Jan-23,10-Mar-23,1-Feb-23,Changing The World,Technology/Software,Online Live Learning Skill development classes,https://www.oll.co/,,1,Young,Mumbai,Maharashtra,,,,,,,,,,30.0,2.0,1500.0,1,1.0,30.0,5.0,,,600.0,2.0,,,,,,,15.0,2.5,,,,,,,,15.0,2.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Febris,23,223,2-Jan-23,10-Mar-23,1-Feb-23,Changing The World,Medical/Health,"Scrubs, Lab Coats & Medical Apparel",https://www.febris.in/,,2,Middle,Ferozepur,Punjab,110.0,12.0,,20.0,,,,,,100.0,2.5,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Geeani,24,224,2-Jan-23,10-Mar-23,2-Feb-23,India Ke Incredible Entrepreneurs,Vehicles/Electrical Vehicles,Smallest EV tractor,,,3,Middle,Ahmedabad,Gujarat,,,,,,,,,,75.0,7.5,1000.0,1,1.0,100.0,10.0,,,1000.0,3.0,,,,,,,33.33,3.33,,33.33,3.33,,33.33,3.33,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Amore,24,225,2-Jan-23,10-Mar-23,2-Feb-23,India Ke Incredible Entrepreneurs,Food,Gelato Ice Cream Online,https://www.amoregelato.com/,,2,Middle,Hyderabad,Telangana,,,,,,,,,,75.0,4.0,1875.0,1,1.0,75.0,7.5,,,1000.0,1.0,yes,,,,,,,,,75.0,7.5,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,LeafyAffair,24,226,2-Jan-23,10-Mar-23,2-Feb-23,India Ke Incredible Entrepreneurs,Beauty/Fashion,Botanical Jewellery,https://leafyaffair.com/,,1,Middle,Bangalore,Karnataka,110.0,21.0,80.0,,,,,,,50.0,2.5,2000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ScrapUncle,25,227,2-Jan-23,10-Mar-23,3-Feb-23,Badhta India,Services,Sell scrap recyclables online,https://scrapuncle.com/,2020.0,1,Young,Delhi,Delhi,600.0,,25.0,,,,,,,60.0,3.0,2000.0,1,1.0,60.0,5.0,,,1200.0,1.0,,,,,,,,,,,,,,,,,,,60.0,5.0,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,SharmaJiKiAata,25,228,2-Jan-23,10-Mar-23,3-Feb-23,Badhta India,Food,Freshly milled atta,https://sharmajikaaata.com/,2019.0,2,Middle,Pune,Maharashtra,,,63.0,38.0,,,,,,40.0,10.0,400.0,1,1.0,40.0,20.0,,,200.0,1.0,,,,,,,,,,40.0,20.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Manetain,25,229,2-Jan-23,10-Mar-23,3-Feb-23,Badhta India,Beauty/Fashion,Curly Hair Care Products,https://manetain.in/,,2,Young,Cochin,Kerala,100.0,12.0,60.0,,,,,,,75.0,2.5,3000.0,1,1.0,75.0,10.0,,,750.0,1.0,,,,,,,,,,,,,75.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,GavinParis,26,230,2-Jan-23,10-Mar-23,6-Feb-23,Bharat Badal Raha Hai,Beauty/Fashion,Gender-Neutral Fashion,https://www.gavinparis.com/,2022.0,2,Young,Kolkata,West Bengal,114.0,,60.0,,,,,,,50.0,5.0,1000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UnStop,26,231,2-Jan-23,10-Mar-23,6-Feb-23,Bharat Badal Raha Hai,Technology/Software,Connecting talent colleges recruiters,https://unstop.com/,2022.0,1,Middle,Delhi,Delhi,1600.0,,90.0,,,,,,,100.0,1.0,10000.0,1,1.0,200.0,4.0,,,5000.0,4.0,,,,50.0,1.0,,,,,50.0,1.0,,50.0,1.0,,,,,50.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,BlueTea,26,232,2-Jan-23,10-Mar-23,6-Feb-23,Bharat Badal Raha Hai,Food,Ayurvedic Herbal Tea,https://bluetea.co.in/,2018.0,2,Middle,Faridabad,Haryana,1000.0,,,19.0,,,,,,75.0,1.0,7500.0,1,1.0,50.0,3.0,25.0,12.0,1666.666667,1.0,,,,,,,,,,,,,50.0,3.0,25.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TheGreenSnack,27,233,2-Jan-23,10-Mar-23,7-Feb-23,Nayi Soch Naye Vichaar,Food,Healthy Snacks Online,https://thegreensnackco.com/,2017.0,2,Middle,Mumbai,Maharashtra,,25.0,,,,yes,,,,100.0,2.0,5000.0,1,1.0,100.0,8.0,,,1250.0,1.0,,,,,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,HobbyIndia,27,234,2-Jan-23,10-Mar-23,7-Feb-23,Nayi Soch Naye Vichaar,Furnishing/Household,Online Art & Craft Store,https://hobbyindia.store/,,3,Young,Surat,Gujarat,117.0,,,,,,,,,50.0,3.0,1666.666667,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Flhexible,27,235,2-Jan-23,10-Mar-23,7-Feb-23,Nayi Soch Naye Vichaar,Furnishing/Household,Composite paper honeycomb panels,https://www.flhexible.com/,2019.0,2,Middle,Jaipur,Rajasthan,16.0,3.5,40.0,25.0,,,,,,50.0,7.5,666.6666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UpThrust,27,236,2-Jan-23,10-Mar-23,7-Feb-23,Nayi Soch Naye Vichaar,Sports,ESPORTS AND GAMING ORGANISATION,https://www.upthrustesports.com/,,2,Young,Mumbai,Maharashtra,300.0,33.0,,30.0,,,,,,75.0,3.0,2500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Zoff,28,237,2-Jan-23,10-Mar-23,8-Feb-23,Game Changers,Food,Cool Grind Technology Indian Spices,https://zofffoods.com/,2018.0,2,Middle,Raipur,Chhattisgarh,,700.0,,,,,,,,100.0,0.5,20000.0,1,1.0,100.0,1.25,,,8000.0,1.0,,,,,,,,,,,,,100.0,1.25,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DesiToys,28,238,2-Jan-23,10-Mar-23,8-Feb-23,Game Changers,Manufacturing,Indian Traditional Toys and Indoor Games,https://www.desitoys.in/,2017.0,1,Middle,Mumbai,Maharashtra,115.0,20.0,50.0,18.0,,,,,,50.0,3.0,1666.666667,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,CloudWorx,28,239,2-Jan-23,10-Mar-23,8-Feb-23,Game Changers,Technology/Software,NoCode Enterprise Metaverse App Builder,http://www.cloudworx.ai/,,1,Middle,Bangalore,Karnataka,,14.0,,,,,,,,40.0,2.0,2000.0,1,1.0,40.0,3.2,,,1250.0,2.0,yes,,,20.0,1.6,,,,,20.0,1.6,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Mahantam,29,240,2-Jan-23,10-Mar-23,9-Feb-23,Pulse Of The Country,Manufacturing,Tea Glass Washing Machine,https://mahantam.co.in/,,2,Young,Banaskantha,Gujarat,,,,,,,,,,30.0,10.0,300.0,1,1.0,30.0,20.0,,,150.0,5.0,,,,6.0,4.0,,6.0,4.0,,6.0,4.0,,6.0,4.0,,6.0,4.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,MindPeers,29,241,2-Jan-23,10-Mar-23,9-Feb-23,Pulse Of The Country,Medical/Health,For Mental Strength,https://www.mindpeers.co/,,2,Middle,Delhi,Delhi,,,,,,,,,,53.0,1.0,5300.0,1,1.0,106.0,2.0,,,5300.0,4.0,,,,17.66,0.33,,17.66,0.33,,,,,17.66,0.33,,53.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Barosi,29,242,2-Jan-23,10-Mar-23,9-Feb-23,Pulse Of The Country,Food,Fresh & pure milk products,https://www.barosi.in/,2016.0,1,Middle,Pataudi,Haryana,,42.0,40.0,,,yes,,,,50.0,2.0,2500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Daryaganj,30,243,2-Jan-23,10-Mar-23,10-Feb-23,Changing India,Food,North Indian Cuisine restaurant,https://daryaganj.com/,,3,Middle,Delhi,Delhi,,300.0,,,,,,,,90.0,0.5,18000.0,1,1.0,90.0,1.0,,,9000.0,1.0,yes,,,,,,,,,,,,90.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DhruvVidyut,30,244,2-Jan-23,10-Mar-23,10-Feb-23,Changing India,Vehicles/Electrical Vehicles,Invention converts cycle into an electric cycle,https://www.instagram.com/dhruvvidyutdv/?hl=en,,1,Middle,Delhi,Delhi,,,,,,,,,,0.0,0.5,0.0,1,1.0,0.0,0.5,,,0.0,3.0,yes,,,,,,,,,0.0,0.166,,0.0,0.166,,0.0,0.166,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,CELLBELL,30,245,2-Jan-23,10-Mar-23,10-Feb-23,Changing India,Furnishing/Household,Gaming Office Chairs,https://cellbell.in/,2019.0,3,Middle,Ulhasnagar,Maharashtra,,400.0,52.0,,,,,,,90.0,1.5,6000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Tipayi,31,246,2-Jan-23,10-Mar-23,13-Feb-23,Innovations And Investments,Manufacturing,Balance Bike for Kids,https://www.vamshycle.com/,2019.0,1,Young,Pune,Maharashtra,21.0,0.5,35.0,26.0,,,,yes,,50.0,10.0,500.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DigiQure,31,247,2-Jan-23,10-Mar-23,13-Feb-23,Innovations And Investments,Medical/Health,Book Doctors Appointments Video Consultation,https://digiqure.com/,,2,Middle,Bhopal,Madhya Pradesh,,,,,,,,,,40.0,4.0,1000.0,1,1.0,40.0,10.0,,,400.0,1.0,,,,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nirmalaya,31,248,2-Jan-23,10-Mar-23,13-Feb-23,Innovations And Investments,Manufacturing,Incense products made from temple flowers,https://nirmalaya.com/,,3,Middle,Delhi,Delhi,,80.0,,,,yes,,,,60.0,1.5,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Pabiben,32,249,2-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Beauty/Fashion,Handcrafted products sold directly by artisans,https://www.pabiben.com/,,2,Middle,Ahmedabad,Gujarat,,,50.0,35.0,,,,,,50.0,5.0,1000.0,1,1.0,10.0,5.0,40.0,0.0,200.0,1.0,,,,10.0,5.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Homestrap,32,250,2-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Furnishing/Household,Collection of organizer for home and travelling,https://www.homestrap.com/,,2,Middle,Indore,Madhya Pradesh,,,55.0,,,,,,,70.0,1.0,7000.0,1,1.0,50.0,7.0,20.0,10.0,714.2857143,1.0,,,,,,,,,,50.0,7.0,20.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,uBreathe,32,251,2-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Manufacturing,Smart Natural Air Purifier,https://www.ubreathe.in/,,2,Middle,Gurgaon,Haryana,,,,,,,,,,150.0,7.5,2000.0,1,1.0,50.0,5.0,100.0,10.0,1000.0,1.0,,,,50.0,5.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Deyor,32,252,2-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Technology/Software,Chatbot integrated experiential travel website,https://www.deyorcamps.com/,,2,Middle,Gurgaon,Haryana,,,25.0,5.0,,,,,,100.0,1.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,iMumz,33,253,2-Jan-23,10-Mar-23,15-Feb-23,Growing With India,Medical/Health,Transforming pregnancy and parenting with app,https://www.imumz.com/,2020.0,3,Middle,Bangalore,Karnataka,,,,,,,,,,70.0,1.0,7000.0,1,1.0,10.0,1.0,60.0,10.0,1000.0,1.0,,,,,,,,,,,,,,,,10.0,1.0,60.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TheHealthyBinge,33,254,2-Jan-23,10-Mar-23,15-Feb-23,Growing With India,Food,Assorted Pack Baked Chips,https://www.healthybinge.co.in/,,2,Middle,Pune,Maharashtra,,11.0,,,,yes,,,,50.0,5.0,1000.0,1,1.0,50.0,5.0,,,1000.0,2.0,,,,,,,,,,,,,25.0,2.5,,25.0,2.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Freakins,33,255,2-Jan-23,10-Mar-23,15-Feb-23,Growing With India,Beauty/Fashion,Fashionable Denim Apparel,https://freakins.com/,,2,Middle,Mumbai,Maharashtra,,,63.0,,,yes,,,,70.0,1.0,7000.0,1,1.0,50.0,2.5,20.0,12.0,2000.0,1.0,yes,,,,,,50.0,2.5,20.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Perfora,34,256,2-Jan-23,10-Mar-23,16-Feb-23,Growing Ideas Into Successful Businesses,Furnishing/Household,Toothpaste Electric Toothbrush,https://perforacare.com/,,2,Young,Ballarpur,Haryana,,,57.0,,,yes,,,,80.0,1.0,8000.0,1,1.0,80.0,2.5,,,3200.0,3.0,,,,26.66,0.833,,26.66,0.833,,,,,,,,26.66,0.833,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,MidNightAngelsByPC,34,257,2-Jan-23,10-Mar-23,16-Feb-23,Growing Ideas Into Successful Businesses,Beauty/Fashion,Lounge & Travel wear,https://midnightangelsbypc.com/,2017.0,2,Middle,Gurgaon,Haryana,180.0,,83.0,20.0,,,,,,75.0,6.0,1250.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,CureSee,34,258,2-Jan-23,10-Mar-23,16-Feb-23,Growing Ideas Into Successful Businesses,Medical/Health,Artificial Intelligence (AI) based vision therapy,https://curesee.com/,2019.0,3,Middle,Gurgaon,Haryana,0.0,264.0,,,,,,,,40.0,5.0,800.0,1,1.0,50.0,10.0,,,500.0,1.0,,,,,,,,,,,,,,,,50.0,10.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,MeduLance,35,259,2-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Medical/Health,One-stop solution for all healthcare needs,https://medulance.com/,,2,Middle,Delhi,Delhi,240.0,,,24.0,,,,,,200.0,1.0,20000.0,1,1.0,200.0,2.0,,,10000.0,3.0,,,,66.66,0.666,,,,,,,,66.66,0.666,,66.66,0.666,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Cakelicious,35,260,2-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Food,Cakes Online,,,2,Middle,Kolkata,West Bengal,,3.0,60.0,40.0,,,,,,25.0,5.0,500.0,1,1.0,25.0,20.0,,,125.0,1.0,,,,,,,,,,,,,,,,,,,25.0,20.0,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Bowled.io,35,261,2-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Sports,Play-to-Earn Social Gaming Platform,https://www.bowled.io/,,2,Middle,Mumbai,Maharashtra,,,,,,,,,,80.0,1.0,8000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Toyshine,35,262,2-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Manufacturing,Collection of Toys,https://toyshine.in/,,1,Middle,Jalandhar,Punjab,4500.0,450.0,,15.0,,,,,,125.0,0.5,25000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,neuphony,36,263,2-Jan-23,10-Mar-23,20-Feb-23,Anokhe Pitchers Ke Anokhe Ideas,Medical/Health,Wearable EEG Headband,https://neuphony.com/,2022.0,2,Young,Noida,Uttar Pradesh,,,,,,yes,,,,100.0,2.0,5000.0,1,1.0,100.0,5.4,,,1851.851852,2.0,,,,,,,,,,,,,50.0,2.7,,50.0,2.7,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Amrutam,36,264,2-Jan-23,10-Mar-23,20-Feb-23,Anokhe Pitchers Ke Anokhe Ideas,Food,Ayurvedic Lifestyle products,https://amrutam.co.in/,2017.0,3,Middle,Gwalior,Madhya Pradesh,110.0,,,,,,,,,50.0,2.0,2500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,HoloKitab,36,265,2-Jan-23,10-Mar-23,20-Feb-23,Anokhe Pitchers Ke Anokhe Ideas,Technology/Software,Augmented Reality content for books,https://www.holokitab.in/,,2,Middle,Jalandhar,Punjab,0.0,,,,,,,,,45.0,10.0,450.0,1,1.0,45.0,25.0,,,180.0,1.0,yes,,,45.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Zoe,37,266,2-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Food,Nutrition For Life. Shop health & wellness products,https://www.zoe.menu/,,2,Middle,Gurgaon,Haryana,120.0,,,,,,,,,75.0,5.0,1500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Hornback,37,267,2-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Vehicles/Electrical Vehicles,Diamond frame folding bicycles,https://hornback.bike/,,2,Middle,Hyderabad,Telangana,,,,,,,,yes,,50.0,1.0,5000.0,1,1.0,50.0,2.5,,,2000.0,1.0,yes,,,,,,,,,,,,,,,,,,50.0,2.5,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Malaki,37,268,2-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Liquor/Beverages,Non-Alcoholic Beverages,https://malaki.in/,,2,Middle,Mumbai,Maharashtra,270.0,42.0,56.0,13.0,,,,,,50.0,1.0,5000.0,1,1.0,50.0,3.0,,,1666.666667,2.0,,,,,,,,,,,,,25.0,1.5,,25.0,1.5,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,nanoclean,37,269,2-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Manufacturing,Contamination Control Solutions,https://nanoclean.store/,2017.0,1,Middle,Bikaner,Rajasthan,110.0,5.0,,,,,,yes,,80.0,2.0,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DesmondJi,38,270,2-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Liquor/Beverages,"Spirits, Liqueurs & Cocktail Blends",,,2,Middle,Goa,Goa,1200.0,125.0,,,,,,,,100.0,1.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
